,home_team_id,away_team_id,result,away_expected_points,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_expected_points,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
3037,87,229,0,0.2765999999999999,1.11708,1.11708,-2.07677,33.36363636363637,4,2.6115,3.19385,3.19385,2.07677,10.28,24
3038,88,71,0,0.0308,0.247841,0.247841,-3.073059,23.5,1,2.9495,3.3209,3.3209,3.073059,7.294117647058823,22
3039,79,82,3,2.9626,3.815,3.815,3.504211,17.071428571428573,12,0.0216999999999999,0.310789,0.310789,-3.504211,16.791666666666668,6
3040,78,83,3,1.5583999999999998,1.43601,1.43601,0.22964,12.678571428571429,13,1.1504,1.20637,1.20637,-0.22964,10.25,8
3041,73,71,0,1.1566999999999998,0.488895,0.488895,-0.0994459999999999,6.608695652173913,11,1.4036,0.588341,0.588341,0.0994459999999999,11.68,3
3042,72,80,3,2.4766,1.92315,1.16198,0.619997,6.1923076923076925,7,0.3517,0.541983,0.541983,-0.619997,12.0,3
3043,228,87,1,2.2059,2.34111,2.34111,1.834063,6.333333333333333,11,0.5808,1.26822,0.507047,-1.834063,18.473684210526315,4
3044,245,229,0,1.5274,1.10119,1.10119,0.2120199999999998,10.647058823529411,9,1.156,0.88917,0.88917,-0.2120199999999998,9.285714285714286,5
3045,86,249,0,0.2541,0.235825,0.235825,-1.623275,13.333333333333334,2,2.5764000000000005,1.8591,1.8591,1.623275,6.08,24
3046,82,74,0,0.4576,0.386546,0.386546,-1.230654,15.545454545454543,7,2.3215,1.6172,1.6172,1.230654,5.7,12
3047,75,244,1,1.8173,0.931067,0.931067,0.4753719999999999,22.214285714285715,3,0.8336000000000001,0.455695,0.455695,-0.4753719999999999,17.705882352941178,5
3048,89,220,3,1.6190000000000002,1.7289,1.7289,0.3078700000000001,9.961538461538462,5,1.112,1.42103,1.42103,-0.3078700000000001,10.090909090909092,7
3049,81,88,3,2.8649,2.58739,1.82623,1.580042,25.5,11,0.08,0.246188,0.246188,-1.580042,26.0,2
3050,83,75,0,0.1659999999999999,0.690679,0.690679,-2.320021,14.0,5,2.7487000000000004,3.0107,3.0107,2.320021,10.333333333333334,10
3051,71,72,0,0.4885,1.37507,1.37507,-1.29189,18.615384615384617,4,2.3254,2.66696,2.66696,1.29189,9.304347826086955,13
3052,244,89,0,0.9319,0.896038,0.896038,-0.491812,6.6923076923076925,11,1.7734,1.38785,1.38785,0.491812,20.4,3
3053,220,86,1,0.2676,0.183952,0.183952,-1.424398,9.294117647058824,2,2.5527,1.60835,1.60835,1.424398,6.291666666666667,15
3054,88,73,0,0.2243,0.123946,0.123946,-1.566694,51.16666666666666,0,2.6036,1.69064,1.69064,1.566694,12.157894736842104,11
3055,74,245,1,1.8274,1.99694,1.99694,0.58788,4.852941176470588,9,0.9052,1.40906,1.40906,-0.58788,13.263157894736842,4
3056,229,228,1,1.4798000000000002,1.08813,0.326966,-0.648409,14.714285714285714,2,1.1558,0.975375,0.975375,0.648409,11.733333333333333,1
3057,80,82,1,1.1907,1.58708,1.58708,-0.25237,12.285714285714286,2,1.554,1.83945,1.83945,0.25237,6.655172413793103,12
3058,249,81,0,1.4451,2.08634,1.32517,-0.64653,8.2,7,1.2978,1.9717,1.9717,0.64653,10.8125,4
3059,87,78,1,0.9993,1.64468,1.64468,-0.59128,41.27272727272727,2,1.7697,2.23596,2.23596,0.59128,3.414634146341464,20
3060,73,83,3,2.6009,1.71081,1.71081,1.499475,8.72,8,0.242,0.211335,0.211335,-1.499475,15.652173913043478,1
3061,78,71,0,0.2122,0.803828,0.803828,-1.202792,7.411764705882353,3,2.6914,2.91137,2.00662,1.202792,13.944444444444445,8
