,home_team_id,away_team_id,result,away_expected_points,away_xg,away_ppda,away_deep_completions,home_expected_points,home_xg,home_ppda,home_deep_completions,home_rating,away_rating,wins,draws,losses,oppos_wins,oppos_draws,oppos_losses,goals,shots,shotontarget,cornerkicks,fouls,yellowcards,redcards,oppos_goals,oppos_shots,oppos_shotontarget,oppos_cornerkicks,oppos_fouls,oppos_yellowcards,oppos_redcards
1604,88,92,0,0.0207,0.370236,39.0,1,2.9664,4.48577,9.421052631578949,18,5.785714285714286,1.0714285714285714,0.4,0.0,-0.4,0.6666666666666666,0.3333333333333333,0.0,1.0,13.999999999999998,4.6000000000000005,5.8,-5.199999999999999,-1.8,0.0,1.3333333333333335,7.999999999999998,4.666666666666667,3.000000000000001,0.3333333333333339,-1.0,0.3333333333333333
1605,86,220,3,0.6159,0.675798,10.652173913043478,6,2.1504,1.71169,4.227272727272728,6,3.75,2.0,,,,,,,,,,,,,,,,,,,,
1606,81,82,3,1.8754,1.11777,11.941176470588236,4,0.8098000000000001,0.544268,7.85,3,2.2857142857142856,2.4293650793650796,-0.19999999999999996,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.19999999999999996,-2.8000000000000007,-2.0,-1.5999999999999996,-0.8000000000000007,1.0000000000000002,0.0,0.0,-10.333333333333334,-2.6666666666666665,-3.0000000000000004,-5.0,2.0,-0.3333333333333333
1607,229,90,3,1.915,1.0684,13.647058823529411,4,0.7612,0.47391,10.2,8,1.7142857142857142,2.715079365079365,,,,,,,,,,,,,,,,,,,,
1608,72,78,0,1.0597,1.50174,8.866666666666667,5,1.6654,1.92794,8.8,10,3.9285714285714284,1.500925925925926,0.2,0.0,-0.19999999999999996,0.6666666666666666,0.3333333333333333,0.0,0.9999999999999999,1.5999999999999996,1.4,2.2,1.0,-0.8000000000000003,0.0,1.0,-1.6666666666666679,1.666666666666667,-1.666666666666667,6.999999999999998,0.6666666666666667,0.0
1609,83,75,0,0.2352,0.932491,18.347826086956523,2,2.6580000000000004,2.91637,6.0,14,3.5714285714285716,1.5,0.6,0.0,-0.6,0.6666666666666666,0.0,0.3333333333333333,0.9999999999999998,-1.6000000000000014,-0.1999999999999993,0.40000000000000036,3.1999999999999993,-0.19999999999999996,-0.4,0.0,7.000000000000002,2.0,5.333333333333334,-0.6666666666666661,-1.0000000000000002,0.3333333333333333
1610,220,229,0,1.6218,1.38027,5.527777777777778,4,1.0776,1.01337,15.8125,6,1.9230769230769231,3.5,,,,,,,,,,,,,,,,,,,,
1611,228,73,3,2.6882,2.10555,31.8,12,0.1991,0.383833,16.176470588235293,1,1.9863247863247864,3.4293650793650796,,,,,,,,,,,,,,,,,,,,
1612,75,81,1,1.0581,1.56009,10.8,7,1.6539,1.95344,4.153846153846154,5,3.357142857142857,1.4579365079365079,0.0,-0.2,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.4000000000000004,1.7999999999999998,-0.40000000000000036,-0.1999999999999993,-0.7999999999999998,0.4,-0.3333333333333335,-3.333333333333332,-1.666666666666667,1.333333333333333,2.0,0.0,0.0
1613,87,227,0,0.2206,0.643117,82.66666666666667,1,2.6395,2.30176,6.75,16,4.6923076923076925,1.2142857142857142,,,,,,,,,,,,,,,,,,,,
1614,74,86,1,0.5441,0.297646,8.363636363636363,3,2.1476,1.19216,13.4375,7,3.642857142857143,1.4285714285714286,0.0,0.2,-0.20000000000000007,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.19999999999999996,1.0,0.40000000000000036,-3.4000000000000004,-0.3999999999999986,2.0,0.0,-0.33333333333333326,2.333333333333332,-0.9999999999999996,2.666666666666667,0.0,0.33333333333333337,0.0
1615,90,219,0,0.2333,0.479655,8.066666666666666,6,2.6483,2.29622,11.8,6,3.9285714285714284,2.357142857142857,,,,,,,,,,,,,,,,,,,,
