,home_wins,home_draws,home_losses,home_goals,home_oppos_goals,home_shots,home_oppos_shots,home_shotontarget,home_oppos_shotontarget,away_wins,away_draws,away_losses,away_goals,away_oppos_goals,away_shots,away_oppos_shots,away_shotontarget,away_oppos_shotontarget,home_oppos_wins,home_oppos_draws,home_oppos_losses,home_fouls,home_yellowcards,home_redcards,home_cornerkicks,home_oppos_cornerkicks,home_oppos_fouls,home_oppos_yellowcards,home_oppos_redcards,away_fouls,away_yellowcards,away_redcards,away_cornerkicks,away_oppos_cornerkicks,away_oppos_fouls,away_oppos_yellowcards,away_oppos_redcards,wins,draws,losses,oppos_wins,oppos_draws,oppos_losses,goals,shots,shotontarget,cornerkicks,fouls,yellowcards,redcards,oppos_goals,oppos_shots,oppos_shotontarget,oppos_cornerkicks,oppos_fouls,oppos_yellowcards,oppos_redcards
4542,0.0,0.2,0.8,0.6,1.0,9.4,9.333333333333334,1.6,3.3333333333333335,0.2,0.4,0.4,1.2,2.3333333333333335,11.6,15.0,4.8,5.333333333333333,0.0,0.3333333333333333,0.6666666666666666,10.8,1.0,0.2,4.2,3.3333333333333335,16.666666666666668,0.6666666666666666,0.0,12.2,2.0,0.0,6.0,7.333333333333333,10.0,1.3333333333333333,0.0,-0.2,-0.2,0.4,0.0,0.3333333333333333,0.6666666666666666,-0.6,-2.1999999999999993,-3.1999999999999997,-1.7999999999999998,-1.3999999999999986,-1.0,0.2,-1.3333333333333335,-5.666666666666666,-1.9999999999999996,-3.9999999999999996,6.666666666666668,-0.6666666666666666,0.0
4543,0.2,0.2,0.6,1.2,1.0,10.6,6.666666666666667,3.8,2.6666666666666665,1.0,0.0,0.0,4.4,1.6666666666666667,18.8,14.333333333333334,6.6,6.333333333333333,0.0,0.3333333333333333,0.6666666666666666,7.8,1.2,0.2,5.6,2.6666666666666665,10.333333333333334,1.0,0.0,8.0,1.0,0.0,6.8,7.333333333333333,7.0,1.0,0.0,-0.8,0.2,0.6,0.0,0.3333333333333333,0.6666666666666666,-3.2,-8.200000000000001,-2.8,-1.2000000000000002,-0.20000000000000018,0.19999999999999996,0.2,-0.6666666666666667,-7.666666666666667,-3.6666666666666665,-4.666666666666666,3.333333333333334,0.0,0.0
4544,0.0,0.2,0.8,0.6,1.6666666666666667,9.4,12.666666666666666,2.8,4.0,0.0,0.0,1.0,0.4,0.3333333333333333,9.2,11.0,3.2,5.0,0.6666666666666666,0.3333333333333333,0.0,7.8,1.4,0.0,4.8,6.0,11.666666666666666,2.6666666666666665,0.0,7.4,0.4,0.0,4.6,2.6666666666666665,8.0,2.3333333333333335,0.0,0.0,0.2,-0.19999999999999996,0.6666666666666666,0.3333333333333333,0.0,0.19999999999999996,0.20000000000000107,-0.40000000000000036,0.20000000000000018,0.39999999999999947,0.9999999999999999,0.0,1.3333333333333335,1.666666666666666,-1.0,3.3333333333333335,3.666666666666666,0.33333333333333304,0.0
4545,0.6,0.0,0.4,1.2,0.0,10.6,6.0,4.6,2.3333333333333335,0.8,0.0,0.2,2.2,2.3333333333333335,13.6,21.0,6.2,5.666666666666667,0.0,0.0,1.0,10.8,1.8,0.0,2.0,3.0,10.0,1.6666666666666667,0.3333333333333333,10.4,2.2,0.2,3.8,6.0,8.0,0.6666666666666666,0.0,-0.20000000000000007,0.0,0.2,0.0,0.0,1.0,-1.0000000000000002,-3.0,-1.6000000000000005,-1.7999999999999998,0.40000000000000036,-0.40000000000000013,-0.2,-2.3333333333333335,-15.0,-3.3333333333333335,-3.0,2.0,1.0,0.3333333333333333
4546,0.2,0.2,0.6,0.8,0.3333333333333333,13.0,8.666666666666666,3.6,4.0,0.8,0.2,0.0,2.0,2.0,19.0,17.0,5.6,4.333333333333333,0.3333333333333333,0.0,0.6666666666666666,8.4,1.2,0.0,7.0,4.0,8.333333333333334,1.0,0.0,9.2,1.8,0.0,8.6,7.666666666666667,9.666666666666666,1.0,0.0,-0.6000000000000001,0.0,0.6,0.3333333333333333,0.0,0.6666666666666666,-1.2,-6.0,-1.9999999999999996,-1.5999999999999996,-0.7999999999999989,-0.6000000000000001,0.0,-1.6666666666666667,-8.333333333333334,-0.33333333333333304,-3.666666666666667,-1.3333333333333321,0.0,0.0
4547,0.4,0.4,0.2,1.4,1.6666666666666667,13.2,19.0,4.8,8.0,0.6,0.0,0.4,1.2,1.3333333333333333,13.8,10.0,4.8,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.8,1.8,0.0,3.2,6.666666666666667,11.666666666666666,1.0,0.0,9.0,2.0,0.0,5.0,2.3333333333333335,16.0,1.0,0.0,-0.19999999999999996,0.4,-0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999996,-0.6000000000000014,0.0,-1.7999999999999998,3.8000000000000007,-0.19999999999999996,0.0,0.3333333333333335,9.0,3.0,4.333333333333334,-4.333333333333334,0.0,0.0
4548,0.4,0.4,0.2,1.4,1.6666666666666667,20.0,14.0,5.2,6.0,0.4,0.2,0.4,2.0,1.0,12.0,6.333333333333333,5.6,4.0,0.6666666666666666,0.0,0.3333333333333333,11.2,1.6,0.0,6.8,4.666666666666667,13.0,2.0,0.0,10.0,2.0,0.0,5.8,4.666666666666667,12.666666666666666,2.6666666666666665,0.0,0.0,0.2,-0.2,0.6666666666666666,0.0,0.3333333333333333,-0.6000000000000001,8.0,-0.39999999999999947,1.0,1.1999999999999993,-0.3999999999999999,0.0,0.6666666666666667,7.666666666666667,2.0,0.0,0.3333333333333339,-0.6666666666666665,0.0
4549,0.4,0.2,0.4,1.0,1.3333333333333333,10.8,12.333333333333334,3.8,6.0,0.4,0.4,0.2,0.8,1.6666666666666667,14.4,12.666666666666666,5.0,4.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.6,2.0,0.4,4.6,3.6666666666666665,13.0,1.6666666666666667,0.0,12.2,2.2,0.0,6.2,6.333333333333333,13.666666666666666,1.0,0.0,0.0,-0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999996,-3.5999999999999996,-1.2000000000000002,-1.6000000000000005,-3.5999999999999996,-0.20000000000000018,0.4,-0.3333333333333335,-0.33333333333333215,1.666666666666667,-2.6666666666666665,-0.6666666666666661,0.6666666666666667,0.0
4550,0.6,0.0,0.4,1.4,0.6666666666666666,13.0,12.333333333333334,5.8,2.6666666666666665,0.6,0.2,0.2,1.6,1.6666666666666667,11.4,9.333333333333334,4.8,2.6666666666666665,0.0,0.0,1.0,10.8,2.6,0.2,5.2,4.333333333333333,11.333333333333334,2.0,0.0,8.8,1.4,0.4,5.2,3.3333333333333335,9.0,2.0,0.0,0.0,-0.2,0.2,0.0,0.0,1.0,-0.20000000000000018,1.5999999999999996,1.0,0.0,2.0,1.2000000000000002,-0.2,-1.0,3.0,0.0,0.9999999999999996,2.333333333333334,0.0,0.0
4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,0.4,0.4,0.2,2.0,1.3333333333333333,12.0,10.666666666666666,5.4,3.0,0.2,0.4,0.4,1.6,1.3333333333333333,10.8,13.333333333333334,4.0,4.333333333333333,0.0,1.0,0.0,8.8,1.4,0.0,4.2,4.0,7.666666666666667,0.6666666666666666,0.0,8.4,1.6,0.2,5.2,5.666666666666667,7.0,0.6666666666666666,0.0,0.2,0.0,-0.2,0.0,1.0,0.0,0.3999999999999999,1.1999999999999993,1.4000000000000004,-1.0,0.40000000000000036,-0.20000000000000018,-0.2,0.0,-2.666666666666668,-1.333333333333333,-1.666666666666667,0.666666666666667,0.0,0.0
4553,0.4,0.2,0.4,1.0,0.6666666666666666,12.6,13.666666666666666,4.6,2.6666666666666665,0.6,0.0,0.4,1.2,2.0,10.6,13.0,4.0,4.666666666666667,0.0,0.0,1.0,11.6,1.8,0.2,4.2,6.666666666666667,12.333333333333334,1.6666666666666667,0.0,11.0,1.4,0.0,3.8,5.333333333333333,12.0,1.0,0.0,-0.19999999999999996,0.2,0.0,0.0,0.0,1.0,-0.19999999999999996,2.0,0.5999999999999996,0.40000000000000036,0.5999999999999996,0.40000000000000013,0.2,-1.3333333333333335,0.6666666666666661,-2.0000000000000004,1.333333333333334,0.3333333333333339,0.6666666666666667,0.0
4554,0.2,0.6,0.2,1.4,2.3333333333333335,18.8,15.0,5.6,7.666666666666667,0.0,0.2,0.8,0.6,0.6666666666666666,8.6,10.666666666666666,1.8,4.0,1.0,0.0,0.0,11.6,2.2,0.0,7.4,3.6666666666666665,10.0,1.6666666666666667,0.0,9.4,0.6,0.2,4.4,3.3333333333333335,12.666666666666666,3.3333333333333335,0.0,0.2,0.39999999999999997,-0.6000000000000001,1.0,0.0,0.0,0.7999999999999999,10.200000000000001,3.8,3.0,2.1999999999999993,1.6,-0.2,1.666666666666667,4.333333333333334,3.666666666666667,0.33333333333333304,-2.666666666666666,-1.6666666666666667,0.0
4555,0.4,0.4,0.2,1.2,1.0,13.8,10.0,5.6,3.0,0.2,0.2,0.6,1.0,0.6666666666666666,9.2,13.333333333333334,3.8,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.4,2.6,0.0,6.2,4.333333333333333,7.666666666666667,1.3333333333333333,0.0,8.0,1.8,0.0,4.0,8.0,14.0,1.3333333333333333,0.0,0.2,0.2,-0.39999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19999999999999996,4.600000000000001,1.7999999999999998,2.2,4.4,0.8,0.0,0.33333333333333337,-3.333333333333334,0.3333333333333335,-3.666666666666667,-6.333333333333333,0.0,0.0
4556,0.4,0.2,0.4,2.2,1.6666666666666667,11.4,18.0,5.4,6.666666666666667,0.0,0.2,0.8,0.8,1.0,12.0,9.333333333333334,3.4,4.333333333333333,0.3333333333333333,0.6666666666666666,0.0,8.4,1.6,0.0,4.4,5.333333333333333,11.333333333333334,1.6666666666666667,0.0,8.4,1.2,0.0,6.0,2.3333333333333335,11.333333333333334,1.3333333333333333,0.3333333333333333,0.4,0.0,-0.4,0.3333333333333333,0.6666666666666666,0.0,1.4000000000000001,-0.5999999999999996,2.0000000000000004,-1.5999999999999996,0.0,0.40000000000000013,0.0,0.6666666666666667,8.666666666666666,2.333333333333334,2.9999999999999996,0.0,0.3333333333333335,-0.3333333333333333
4557,0.8,0.2,0.0,1.6,2.0,21.0,13.333333333333334,5.6,5.0,0.0,0.4,0.6,0.8,0.0,11.8,7.333333333333333,3.2,3.0,1.0,0.0,0.0,9.8,1.6,0.0,8.4,4.666666666666667,8.333333333333334,1.3333333333333333,0.0,6.2,1.2,0.0,5.4,3.6666666666666665,11.666666666666666,1.6666666666666667,0.0,0.8,-0.2,-0.6,1.0,0.0,0.0,0.8,9.2,2.3999999999999995,3.0,3.6000000000000005,0.40000000000000013,0.0,2.0,6.000000000000001,2.0,1.0000000000000004,-3.333333333333332,-0.3333333333333335,0.0
4558,0.8,0.2,0.0,4.2,2.0,21.6,19.333333333333332,7.2,6.333333333333333,0.4,0.4,0.2,1.6,0.6666666666666666,15.4,9.333333333333334,6.0,3.3333333333333335,1.0,0.0,0.0,6.6,1.2,0.0,7.2,12.666666666666666,9.666666666666666,0.3333333333333333,0.3333333333333333,11.8,1.4,0.0,4.6,2.3333333333333335,9.666666666666666,0.6666666666666666,0.3333333333333333,0.4,-0.2,-0.2,1.0,0.0,0.0,2.6,6.200000000000001,1.2000000000000002,2.6000000000000005,-5.200000000000001,-0.19999999999999996,0.0,1.3333333333333335,9.999999999999998,2.9999999999999996,10.333333333333332,0.0,-0.3333333333333333,0.0
4559,0.0,0.2,0.8,0.2,1.0,8.4,9.0,2.8,1.6666666666666667,0.6,0.4,0.0,1.6,2.3333333333333335,13.4,15.333333333333334,4.8,5.666666666666667,0.0,0.3333333333333333,0.6666666666666666,8.2,1.0,0.0,3.8,3.6666666666666665,7.666666666666667,2.0,0.0,9.6,1.8,0.0,6.0,6.333333333333333,11.0,1.3333333333333333,0.0,-0.6,-0.2,0.8,0.0,0.3333333333333333,0.6666666666666666,-1.4000000000000001,-5.0,-2.0,-2.2,-1.4000000000000004,-0.8,0.0,-1.3333333333333335,-6.333333333333334,-4.0,-2.6666666666666665,-3.333333333333333,0.6666666666666667,0.0
4560,0.6,0.2,0.2,1.4,2.0,11.6,9.0,4.8,5.666666666666667,0.6,0.0,0.4,1.8,1.6666666666666667,15.4,11.666666666666666,6.2,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.4,2.6,0.0,5.6,3.3333333333333335,7.333333333333333,1.0,0.0,10.6,2.0,0.2,7.4,5.0,9.666666666666666,1.3333333333333333,0.0,0.0,0.2,-0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.40000000000000013,-3.8000000000000007,-1.4000000000000004,-1.8000000000000007,1.8000000000000007,0.6000000000000001,-0.2,0.33333333333333326,-2.666666666666666,1.666666666666667,-1.6666666666666665,-2.333333333333333,-0.33333333333333326,0.0
4561,0.4,0.2,0.4,1.6,2.0,11.6,13.333333333333334,3.8,4.333333333333333,0.2,0.4,0.4,1.6,1.0,12.0,15.333333333333334,5.2,4.333333333333333,1.0,0.0,0.0,10.6,1.6,0.0,6.4,4.666666666666667,11.333333333333334,1.6666666666666667,0.3333333333333333,10.8,0.8,0.0,4.4,7.0,12.666666666666666,1.6666666666666667,0.0,0.2,-0.2,0.0,1.0,0.0,0.0,0.0,-0.40000000000000036,-1.4000000000000004,2.0,-0.20000000000000107,0.8,0.0,1.0,-2.0,0.0,-2.333333333333333,-1.3333333333333321,0.0,0.3333333333333333
4562,0.4,0.2,0.4,1.6,0.6666666666666666,10.8,7.0,4.4,2.6666666666666665,0.4,0.4,0.2,1.6,1.0,18.4,19.666666666666668,6.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.8,1.0,0.4,5.0,2.3333333333333335,10.666666666666666,3.0,0.0,11.0,2.0,0.0,6.2,7.333333333333333,11.333333333333334,2.3333333333333335,0.0,0.0,-0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-7.599999999999998,-1.5999999999999996,-1.2000000000000002,-2.1999999999999993,-1.0,0.4,-0.33333333333333337,-12.666666666666668,-5.333333333333334,-5.0,-0.6666666666666679,0.6666666666666665,0.0
4563,0.0,0.2,0.8,0.4,1.0,12.6,9.0,2.8,3.3333333333333335,0.8,0.2,0.0,1.8,1.0,23.2,14.666666666666666,6.4,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.2,1.6,0.0,5.4,3.6666666666666665,9.333333333333334,2.6666666666666665,0.0,9.4,1.4,0.0,6.8,9.0,7.333333333333333,1.3333333333333333,0.0,-0.8,0.0,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.4,-10.6,-3.6000000000000005,-1.3999999999999995,2.799999999999999,0.20000000000000018,0.0,0.0,-5.666666666666666,-1.6666666666666665,-5.333333333333334,2.000000000000001,1.3333333333333333,0.0
4564,0.2,0.2,0.6,0.8,1.3333333333333333,9.6,17.0,3.0,5.666666666666667,0.0,0.4,0.6,1.0,1.3333333333333333,11.2,12.333333333333334,3.4,5.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.4,1.6,0.4,3.2,6.666666666666667,12.333333333333334,2.0,0.0,5.4,1.0,0.0,4.8,4.0,13.333333333333334,1.6666666666666667,0.3333333333333333,0.2,-0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.19999999999999996,-1.5999999999999996,-0.3999999999999999,-1.5999999999999996,8.0,0.6000000000000001,0.4,0.0,4.666666666666666,0.0,2.666666666666667,-1.0,0.33333333333333326,-0.3333333333333333
4565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,0.8,0.2,0.0,2.6,1.6666666666666667,15.4,13.666666666666666,7.4,5.666666666666667,0.0,0.2,0.8,1.0,1.6666666666666667,11.2,14.0,3.2,5.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.6,1.8,0.0,4.8,4.666666666666667,7.333333333333333,2.0,0.0,8.0,1.0,0.0,4.6,5.333333333333333,14.0,2.0,0.3333333333333333,0.8,0.0,-0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6,4.200000000000001,4.2,0.20000000000000018,1.5999999999999996,0.8,0.0,0.0,-0.3333333333333339,0.0,-0.6666666666666661,-6.666666666666667,0.0,-0.3333333333333333
4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,0.2,0.2,0.6,1.0,1.3333333333333333,10.8,16.333333333333332,4.4,6.333333333333333,0.6,0.4,0.0,2.6,1.6666666666666667,15.2,10.666666666666666,6.6,4.0,0.6666666666666666,0.0,0.3333333333333333,11.2,2.2,0.0,4.8,7.0,10.333333333333334,2.3333333333333335,0.0,9.2,1.0,0.0,4.4,5.0,10.0,1.0,0.3333333333333333,-0.39999999999999997,-0.2,0.6,0.6666666666666666,0.0,0.3333333333333333,-1.6,-4.399999999999999,-2.1999999999999993,0.39999999999999947,2.0,1.2000000000000002,0.0,-0.3333333333333335,5.666666666666666,2.333333333333333,2.0,0.3333333333333339,1.3333333333333335,-0.3333333333333333
4569,0.2,0.2,0.6,1.6,1.3333333333333333,8.0,6.666666666666667,2.8,2.6666666666666665,0.8,0.2,0.0,3.8,2.0,22.2,20.0,6.6,6.666666666666667,0.0,0.3333333333333333,0.6666666666666666,8.4,1.4,0.2,3.8,3.3333333333333335,8.666666666666666,1.3333333333333333,0.0,5.8,1.0,0.0,7.6,7.0,6.666666666666667,1.3333333333333333,0.0,-0.6000000000000001,0.0,0.6,0.0,0.3333333333333333,0.6666666666666666,-2.1999999999999997,-14.2,-3.8,-3.8,2.6000000000000005,0.3999999999999999,0.2,-0.6666666666666667,-13.333333333333332,-4.0,-3.6666666666666665,1.9999999999999991,0.0,0.0
4570,0.6,0.0,0.4,1.8,2.3333333333333335,14.8,14.0,5.2,5.666666666666667,0.6,0.4,0.0,3.0,0.3333333333333333,12.2,10.0,5.4,4.666666666666667,1.0,0.0,0.0,11.0,2.0,0.2,7.0,5.0,7.333333333333333,0.3333333333333333,0.0,7.8,0.4,0.0,4.2,5.0,11.0,2.3333333333333335,0.0,0.0,-0.4,0.4,1.0,0.0,0.0,-1.2,2.6000000000000014,-0.20000000000000018,2.8,3.2,1.6,0.2,2.0,4.0,1.0,0.0,-3.666666666666667,-2.0,0.0
4571,0.0,0.4,0.6,1.0,1.3333333333333333,12.6,12.0,4.2,2.6666666666666665,0.2,0.2,0.6,1.2,0.0,10.4,13.666666666666666,4.4,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.0,11.8,1.0,0.0,4.4,5.333333333333333,10.666666666666666,2.0,0.0,10.4,1.6,0.4,5.6,4.666666666666667,12.0,2.0,0.0,-0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.19999999999999996,2.1999999999999993,-0.20000000000000018,-1.1999999999999993,1.4000000000000004,-0.6000000000000001,-0.4,1.3333333333333333,-1.666666666666666,0.33333333333333304,0.6666666666666661,-1.333333333333334,0.0,0.0
4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,0.8,0.2,0.0,2.6,1.6666666666666667,16.6,13.333333333333334,6.4,5.0,0.6,0.0,0.4,1.2,1.0,11.6,6.333333333333333,5.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.2,1.0,0.0,3.6,4.0,12.666666666666666,1.3333333333333333,0.3333333333333333,10.2,0.8,0.0,5.4,3.3333333333333335,7.666666666666667,2.0,0.0,0.20000000000000007,0.2,-0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4000000000000001,5.000000000000002,1.4000000000000004,-1.8000000000000003,-1.0,0.19999999999999996,0.0,0.6666666666666667,7.000000000000001,3.0,0.6666666666666665,4.999999999999999,-0.6666666666666667,0.3333333333333333
4574,0.8,0.2,0.0,3.4,2.0,21.2,16.666666666666668,5.8,5.333333333333333,0.6,0.0,0.4,2.0,0.6666666666666666,11.2,8.333333333333334,4.0,3.3333333333333335,1.0,0.0,0.0,6.0,0.8,0.0,7.2,7.333333333333333,10.0,2.0,0.0,12.0,1.6,0.0,5.8,3.0,8.0,1.0,0.0,0.20000000000000007,0.2,-0.4,1.0,0.0,0.0,1.4,10.0,1.7999999999999998,1.4000000000000004,-6.0,-0.8,0.0,1.3333333333333335,8.333333333333334,1.9999999999999996,4.333333333333333,2.0,1.0,0.0
4575,0.0,0.0,1.0,0.8,0.6666666666666666,9.6,17.0,2.6,4.666666666666667,0.4,0.2,0.4,1.2,1.0,10.6,10.0,3.4,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.8,1.0,0.0,3.8,6.333333333333333,11.0,1.0,0.0,13.4,1.8,0.4,3.8,3.3333333333333335,13.333333333333334,2.3333333333333335,0.0,-0.4,-0.2,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3999999999999999,-1.0,-0.7999999999999998,0.0,-5.6000000000000005,-0.8,-0.4,-0.33333333333333337,7.0,1.3333333333333335,2.9999999999999996,-2.333333333333334,-1.3333333333333335,0.0
4576,0.0,0.4,0.6,1.2,1.0,12.0,13.333333333333334,4.4,4.666666666666667,0.0,0.4,0.6,0.8,0.0,12.4,10.0,2.8,2.3333333333333335,1.0,0.0,0.0,6.0,0.6,0.0,4.2,5.666666666666667,11.0,0.6666666666666666,0.0,12.0,1.8,0.0,4.6,2.0,11.333333333333334,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,-0.40000000000000036,1.6000000000000005,-0.39999999999999947,-6.0,-1.2000000000000002,0.0,1.0,3.333333333333334,2.3333333333333335,3.666666666666667,-0.3333333333333339,-0.6666666666666666,0.0
4577,0.6,0.4,0.0,1.8,2.0,18.0,17.666666666666668,6.2,6.333333333333333,0.8,0.2,0.0,2.8,0.0,16.4,7.0,7.6,2.3333333333333335,1.0,0.0,0.0,10.8,1.4,0.0,7.8,9.333333333333334,15.333333333333334,2.0,0.0,9.2,2.0,0.0,5.4,3.3333333333333335,12.666666666666666,1.0,0.0,-0.20000000000000007,0.2,0.0,1.0,0.0,0.0,-0.9999999999999998,1.6000000000000014,-1.3999999999999995,2.3999999999999995,1.6000000000000014,-0.6000000000000001,0.0,2.0,10.666666666666668,3.9999999999999996,6.0,2.666666666666668,1.0,0.0
4578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,0.6,0.4,0.0,2.0,2.6666666666666665,20.6,19.666666666666668,5.2,7.333333333333333,0.4,0.2,0.4,1.0,0.3333333333333333,10.8,8.666666666666666,4.2,3.6666666666666665,1.0,0.0,0.0,9.0,0.8,0.0,6.4,9.666666666666666,12.333333333333334,2.0,0.0,13.4,2.2,0.0,4.8,2.6666666666666665,10.333333333333334,2.3333333333333335,0.0,0.19999999999999996,0.2,-0.4,1.0,0.0,0.0,1.0,9.8,1.0,1.6000000000000005,-4.4,-1.4000000000000001,0.0,2.333333333333333,11.000000000000002,3.6666666666666665,7.0,2.0,-0.3333333333333335,0.0
4580,0.4,0.0,0.6,1.2,0.6666666666666666,9.8,11.666666666666666,3.4,3.6666666666666665,0.6,0.0,0.4,2.2,2.3333333333333335,14.8,15.0,4.8,3.3333333333333335,0.0,0.3333333333333333,0.6666666666666666,11.6,1.8,0.0,5.6,5.666666666666667,6.666666666666667,2.6666666666666665,0.0,11.4,1.8,0.2,6.6,8.666666666666666,12.0,2.3333333333333335,0.0,-0.19999999999999996,0.0,0.19999999999999996,0.0,0.3333333333333333,0.6666666666666666,-1.0000000000000002,-5.0,-1.4,-1.0,0.1999999999999993,0.0,-0.2,-1.666666666666667,-3.333333333333334,0.33333333333333304,-2.999999999999999,-5.333333333333333,0.33333333333333304,0.0
4581,0.2,0.4,0.4,1.0,1.6666666666666667,9.2,15.666666666666666,3.4,5.0,0.2,0.4,0.4,1.2,1.6666666666666667,13.2,14.0,4.2,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.8,2.6,0.0,3.6,6.333333333333333,16.666666666666668,3.0,0.0,11.6,1.8,0.0,5.0,3.6666666666666665,11.333333333333334,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.19999999999999996,-4.0,-0.8000000000000003,-1.4,1.200000000000001,0.8,0.0,0.0,1.666666666666666,1.0,2.6666666666666665,5.333333333333334,1.0,0.0
4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,0.4,0.4,0.2,2.8,2.3333333333333335,9.4,16.666666666666668,4.2,7.0,0.0,0.2,0.8,1.0,1.3333333333333333,10.8,9.0,2.8,4.0,0.3333333333333333,0.6666666666666666,0.0,7.6,0.6,0.0,2.6,5.666666666666667,11.333333333333334,1.0,0.0,7.2,1.0,0.0,3.0,1.6666666666666667,9.333333333333334,1.0,0.3333333333333333,0.4,0.2,-0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,1.7999999999999998,-1.4000000000000004,1.4000000000000004,-0.3999999999999999,0.39999999999999947,-0.4,0.0,1.0000000000000002,7.666666666666668,3.0,4.0,2.0,0.0,-0.3333333333333333
4585,0.8,0.2,0.0,3.0,1.0,16.8,16.333333333333332,8.0,8.666666666666666,0.0,0.4,0.6,0.8,0.6666666666666666,10.6,17.0,3.8,5.333333333333333,0.6666666666666666,0.0,0.3333333333333333,9.4,1.6,0.0,5.4,7.0,9.333333333333334,2.6666666666666665,0.0,5.2,0.6,0.0,4.6,3.6666666666666665,11.0,0.6666666666666666,0.0,0.8,-0.2,-0.6,0.6666666666666666,0.0,0.3333333333333333,2.2,6.200000000000001,4.2,0.8000000000000007,4.2,1.0,0.0,0.33333333333333337,-0.6666666666666679,3.333333333333333,3.3333333333333335,-1.666666666666666,2.0,0.0
4586,0.4,0.4,0.2,1.4,0.6666666666666666,12.6,8.0,4.0,3.0,0.6,0.4,0.0,1.8,2.0,17.4,16.0,5.6,6.0,0.0,0.3333333333333333,0.6666666666666666,12.8,2.0,0.2,4.4,3.6666666666666665,13.666666666666666,3.0,0.3333333333333333,11.2,1.8,0.0,7.6,5.0,9.666666666666666,0.6666666666666666,0.0,-0.19999999999999996,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666,-0.40000000000000013,-4.799999999999999,-1.5999999999999996,-3.1999999999999993,1.6000000000000014,0.19999999999999996,0.2,-1.3333333333333335,-8.0,-3.0,-1.3333333333333335,4.0,2.3333333333333335,0.3333333333333333
4587,0.6,0.2,0.2,1.2,1.0,11.6,7.666666666666667,4.8,3.0,0.8,0.2,0.0,3.2,4.333333333333333,20.8,18.0,5.4,7.333333333333333,0.0,0.0,1.0,9.2,1.2,0.0,6.0,3.0,10.333333333333334,2.0,0.0,6.6,0.6,0.0,7.8,6.333333333333333,7.333333333333333,1.6666666666666667,0.0,-0.20000000000000007,0.0,0.2,0.0,0.0,1.0,-2.0,-9.200000000000001,-0.6000000000000005,-1.7999999999999998,2.5999999999999996,0.6,0.0,-3.333333333333333,-10.333333333333332,-4.333333333333333,-3.333333333333333,3.000000000000001,0.33333333333333326,0.0
